PLATE,MJD,FIBERID,RA,DEC,Z,class_x,comov_dist,dist_DirFila_comov,dist_DirModes_comov,dist_DirKnots_comov,dist_DirFila_angdiam,dist_DirKnots_angdiam,dist_DirModes_angdiam,dist_EuFila_angdiam,dist_EuKnots_angdiam,dist_EuModes_angdiam,dist_EuFila_comov,dist_EuModes_comov,dist_EuKnots_comov,dist_DirLinFila_comov,dist_DirLinModes_comov,dens_Dir,dens_Eu,SPECOBJID,Chabrier_MILES_total_mass,Chabrier_MILES_age_lightW,Chabrier_MILES_age_massW,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_massW,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_metallicity_massW,objid,ra,dec,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,run,rerun,camcol,field,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,specobjid,class_y,Plug_RA,Plug_dec,redshift,snMedian_u,snMedian_g,snMedian_r,snMedian_i,snMedian_z,snMedian,spectroFlux_u,spectroFlux_g,spectroFlux_r,spectroFlux_i,spectroFlux_z,spectroFluxIvar_u,spectroFluxIvar_g,spectroFluxIvar_r,spectroFluxIvar_i,spectroFluxIvar_z,spectroSynFlux_u,spectroSynFlux_g,spectroSynFlux_r,spectroSynFlux_i,spectroSynFlux_z,spectroSynFluxIvar_u,spectroSynFluxIvar_g,spectroSynFluxIvar_r,spectroSynFluxIvar_i,spectroSynFluxIvar_z,spectroSkyFlux_u,spectroSkyFlux_g,spectroSkyFlux_r,spectroSkyFlux_i,spectroSkyFlux_z,sn1_g,sn1_r,sn1_i,sn2_g,sn2_r,sn2_i
5778,56328,378,136.64151002293784,24.15886530446262,0.4007955193519592,GALAXY,1602.0514203386883,23.35702407079949,86.54445422455366,81.40003956990262,15.725708380123956,57.90016942771504,61.59340492236187,9.499335627818503,48.91402424360175,59.93834455678172,15.42498598368554,84.23876055734424,68.89614356439304,22.65844463023067,98.5409074121597,0.6048554443742861,0.0002209526351249,   6505553671753060352,15393653197.703918,1380919160.1666663,2880269160.1666665,0.8661706551815531,0.5602689447289917,59923003452.53244,9976019996.999998,0.09476634186639815,10975819997.000004,0.0083158584776309,1.237667143939523e+18,136.641510022938,24.1588653044626,23.43445,21.27801,19.46445,18.78473,18.25488,1.58603,0.1031345,0.03264716,0.02947739,0.06962698,5045.0,301.0,6.0,176.0,23.43445,21.27801,19.46445,18.78473,18.25488,23.22816,21.22302,19.29048,18.83659,18.24869,0.1498918,0.1167947,0.08079804,0.0600416,0.04465992,6.505553671753062e+18,GALAXY,136.6415,24.158859,0.4007955,0.09762506,1.19125,4.099689,7.287208,6.863886,3.149532,0.01336091,0.8327153,4.552476,8.925645,14.88411,1.88431,7.794568,4.238713,4.079866,2.136775,0.03912132,0.8103106,4.439699,8.866011,14.08969,4.446561,8.020442,5.428736,3.880962,2.18745,5.873032,10.02975,19.92457,29.23702,75.40084,12.2296,41.0626,35.3853,12.2207,40.6722,33.9629
5779,56338,121,138.34756392589568,26.312647294935488,0.400360643863678,GALAXY,1600.500541946088,70.75648208531675,111.8641580669125,112.52189590514122,50.143401970270894,80.17899394232948,79.70684665244413,46.55332461615017,74.26337971608692,76.46470877217335,65.7830785193424,107.34823634625845,104.28272870485132,42.82861277954592,141.66148869995575,0.1436311541007537,3.403382004282202e-05,   6506608928205590528,154737545088.11978,10227084160.166677,9927214160.166666,0.6866196512202671,0.8063203205277911,94708077760.1931,8176379997.0,0.048216081580138855,8976219997.0,0.0083158584776309,1.2376651290629903e+18,138.347563925896,26.3126472949355,24.30083,21.73882,19.89734,19.05516,18.42104,1.63285,0.1137706,0.03506017,0.02860297,0.05396607,4576.0,301.0,5.0,176.0,24.30083,21.73882,19.89734,19.05516,18.42104,21.50752,21.95714,19.92907,19.02905,18.26244,0.1371251,0.1068469,0.07391621,0.05492767,0.04085609,6.506608928205593e+18,GALAXY,138.34752,26.312649,0.4003606,0.1310193,1.934074,6.435246,11.33135,9.479373,4.667444,0.4630428,1.647626,8.655944,17.38369,27.64308,1.514227,6.862997,4.845827,2.793302,1.22603,0.2954652,1.574715,8.661098,17.18653,26.71714,6.815395,6.916354,5.419696,4.596765,2.841146,8.960003,13.15676,21.82298,42.02785,113.6468,12.6504,40.7378,28.8997,12.329,40.7262,32.1751
5779,56338,166,138.31635728486202,26.499233589239864,0.4003858566284179,GALAXY,1600.590468057634,71.53632299214046,109.6798274572706,109.68602470357796,50.71276299575919,78.1463523618845,78.14190360110754,48.16439358640128,71.8350934872905,74.21969823905293,68.00388813586001,104.216950863236,100.89659104600156,43.92048907008081,137.81590095724965,0.1355207797927304,3.1222358314898125e-05,   6506621297711403008,228325469880.4215,10227084160.166677,11876369160.166677,0.19451689962266827,0.27431734582768424,127824564705.11377,7426529997.0,0.014965895661382242,7776459997.0,0.0083158584776309,1.2376648348574026e+18,138.316357284862,26.4992335892399,22.35619,20.51905,18.79918,18.16738,17.75898,0.4409553,0.04483266,0.01514844,0.01241951,0.0268193,4508.0,301.0,1.0,171.0,22.35619,20.51905,18.79918,18.16738,17.75898,22.10052,20.42858,18.79918,18.17234,17.79105,0.1343208,0.1046618,0.07240457,0.05380436,0.04002056,6.506621297711405e+18,GALAXY,138.31635,26.499236,0.4003859,0.241229,2.878984,9.323556,15.62487,12.61043,6.858648,0.9429606,2.442186,12.92752,24.18256,36.40871,1.514227,6.862997,4.845827,2.793302,1.22603,0.3905698,2.387576,12.77421,24.01906,36.39717,6.815395,6.916354,5.419696,4.596765,2.841146,8.738356,13.22903,21.76665,41.95525,106.0804,12.6504,40.7378,28.8997,12.329,40.7262,32.1751
5781,56337,642,135.7926072280172,30.24208649316136,0.4006078839302063,GALAXY,1601.3823127738192,24.03850095914711,40.41994361116349,71.37117949584633,16.07554703030107,50.65071599413347,28.24526426432641,16.516731257503668,40.086328991147255,29.55281170708673,24.617077856721693,42.210373525513454,56.72417661855947,38.90636608443151,127.74583608308907,0.5238242890278597,0.000164429395105,   6509003939392016384,28574503643.963066,2730334160.1666665,7828124160.166666,0.826270432079045,0.5004186100752296,45615460965.96044,5976819997.0,0.1878668624389169,5976819997.0,0.4206181638702135,1.2376611245427261e+18,135.792607228017,30.2420864931614,21.77025,20.0806,19.01078,18.29952,20.15808,0.7782386,0.09719465,0.047598,0.03521699,0.5100694,3644.0,301.0,2.0,174.0,21.77025,20.0806,19.01078,18.29952,20.15808,20.72898,19.95987,19.01066,18.14663,21.27396,0.1081447,0.08426558,0.05829454,0.04331909,0.03222144,6.509003939392018e+18,GALAXY,135.79261,30.242092,0.4006079,0.2666846,1.827934,4.306323,5.981666,4.786545,3.242874,1.478236,1.423453,5.268658,8.458961,11.72573,1.134676,8.007368,4.76597,4.191901,1.687158,0.4687476,1.36966,5.106667,8.536808,11.57003,7.667987,7.992378,5.485666,5.336105,2.79159,6.738935,10.38176,21.29439,33.34657,92.93244,11.7074,34.4859,25.7962,11.5255,33.5314,25.3384
5783,56017,52,147.2869516083035,18.3018760621512,0.400553286075592,GALAXY,1601.1876030006056,15.355915581836731,79.14758261709831,69.2523908657504,9.057920819009418,49.11088165246295,56.23423567650631,5.048515033150308,5.048515033150308,56.21969570600954,11.184225362941389,79.12736810253408,11.184225362941389,34.75171861282886,74.44119955853112,0.5242478600642336,0.0002057628663738,   6511093555871895552,205451614225.03116,10676889160.166662,10526954160.166655,0.9393210642028178,1.3649234439629028,43960773249.017365,4127189996.9999995,0.5469688703614891,8726269996.999998,0.03491600721263626,1.2376677828191854e+18,147.286951608303,18.3018760621512,22.38125,21.06867,19.35339,18.6781,18.22314,0.4470275,0.06069772,0.02047903,0.01707663,0.04311713,5194.0,301.0,4.0,226.0,22.38125,21.06867,19.35339,18.6781,18.22314,21.07909,21.08453,19.36252,18.65297,18.29252,0.1120921,0.08734143,0.06042239,0.04490032,0.03339759,6.511093555871898e+18,GALAXY,147.28696,18.301877,0.4005533,0.1000422,1.422791,6.074137,10.97281,10.60208,4.287156,0.6328714,1.499867,8.260199,15.2364,21.89392,1.862488,8.841936,6.169316,4.808967,2.547588,0.1436098,1.442647,8.178834,15.30057,22.27112,8.243921,8.944198,6.728359,5.512598,3.636029,22.55359,32.28898,38.41239,49.72318,97.28545,11.1108,47.6704,42.1405,9.61204,44.7029,41.9899
5784,56029,408,149.09839614974732,20.35655435383369,0.4006483852863312,GALAXY,1601.5267468087948,34.08620249655231,132.9972297322891,45.76972663288028,23.620079887252828,32.163075088622854,94.88798595361791,20.886705861761094,23.42557856732537,94.22349624587476,30.392208879829354,132.07009194994208,33.822387611217465,28.75153097428264,124.29107727631428,0.2630001462385987,0.0001422208037784,   6512317312514936832,101067234225.07411,9127560826.833336,9477409160.166668,1.025771547591585,1.2252726631041249,35583033943.21286,5576899997.0,0.6267693165665049,10475919997.0,0.07481623031514423,1.2376675374700306e+18,149.098396149747,20.3565543538337,23.0176,20.97803,19.25243,18.49431,18.11607,1.029976,0.07604501,0.02590404,0.01995837,0.05331922,5137.0,301.0,3.0,239.0,23.0176,20.97803,19.25243,18.49431,18.11607,19.74483,20.88097,19.25247,18.46168,18.22561,0.1260019,0.09817983,0.06792036,0.0504721,0.03754197,6.512317312514939e+18,GALAXY,149.09839,20.35656,0.4006484,0.090595,0.9863704,3.709582,6.487642,5.866211,2.749521,0.04235644,0.9010738,5.147798,9.696224,14.52779,1.562312,7.14176,4.050516,4.138159,1.85721,-0.0247102,0.839034,5.011818,9.673759,14.42155,3.889931,7.299318,6.137262,3.94351,1.900233,6.391368,9.058574,20.4385,36.84556,95.17935,11.1422,35.6582,30.0399,11.4426,33.579,26.5922
5785,56269,386,147.02982724430106,20.863858158648814,0.4002213776111603,GALAXY,1600.0037982985891,57.70755902529914,119.981058222975,89.54867578423945,40.659103176853655,63.64797130070144,85.51784132128347,43.43467136567556,43.43467136567556,86.15724947582865,61.53559343238978,120.87169767139838,61.53559343238978,29.84121888387944,128.435323845035,0.2323723286261847,0.0001293044999929,   6513437169134358528,73981773500.22324,4579532493.499999,5429164160.166667,1.025771547591585,1.4580239645354218,109426003067.20528,10275959997.000004,0.1878668624389169,10875839997.0,0.586869093463997,1.2376675428262223e+18,147.029827244301,20.8638581586488,23.11357,21.4702,19.6258,18.9607,18.47402,0.5359131,0.06531602,0.02052975,0.01823387,0.03700498,5138.0,301.0,5.0,48.0,23.11357,21.4702,19.6258,18.9607,18.47402,19.93945,21.10161,19.6258,18.98043,18.35827,0.1126053,0.08774126,0.06069899,0.04510586,0.03355047,6.513437169134361e+18,GALAXY,147.02982,20.863858,0.4002214,0.2587665,2.081835,5.82374,9.55883,7.957434,4.396913,0.5745655,1.463598,6.85671,12.1936,18.45454,1.10226,11.41356,7.531124,6.179503,2.498812,0.3244769,1.417834,6.761585,12.2989,17.8462,7.008223,11.55973,8.439178,6.701328,3.244294,7.032475,11.08178,19.74402,32.58562,86.38149,13.8036,44.6502,34.6446,16.0825,50.2352,38.2611
5792,56269,76,142.72759367101838,25.79802624546317,0.4003505110740661,GALAXY,1600.464401051308,12.72448579382914,17.275110356397473,120.56594520590448,6.144932006249645,85.9511369980608,10.369669874074708,6.511532081906147,86.18801301491207,10.027591567610273,13.076363195350762,16.87533339850251,120.89604412997264,20.850190560706164,136.7991204917842,0.913670209295633,0.0003496605231762,   6521233256331104256,108938501337.41899,6578665826.833333,7828124160.166666,0.36741786640020296,0.467168424156473,110107457804.11324,8926229997.0,0.048216081580138855,8876239996.999998,0.07481623031514423,1.237667113333818e+18,142.727593671018,25.7980262454632,23.06624,21.28356,19.43428,18.72808,18.27422,0.6046198,0.06631953,0.02219413,0.01950778,0.04321934,5038.0,301.0,5.0,114.0,23.06624,21.28356,19.43428,18.72808,18.27422,22.79862,21.73604,19.43423,18.86233,18.3093,0.1292048,0.1006755,0.06964685,0.05175507,0.03849627,6.521233256331106e+18,GALAXY,142.72759,25.798024,0.4003505,0.07446244,1.667132,6.264747,11.27177,10.47045,4.605292,0.108531,1.423098,8.509415,17.24756,27.29934,1.931985,8.543146,5.521892,4.525719,2.34764,0.1422234,1.370185,8.50405,17.24159,27.31594,7.741225,8.53156,6.218799,4.767241,2.959513,6.236063,9.379834,21.31259,36.9075,97.77676,12.5806,35.6634,24.62,12.0135,36.1013,28.3996
5792,56269,78,142.76658660991615,25.92308825622089,0.4009392857551575,GALAXY,1602.564040901672,11.662769164497051,19.3628961836932,124.03310407031572,6.487532123127815,88.4799614310465,12.807130487930117,7.157225982276169,88.71362987397734,12.476178476443168,12.406598131508376,18.934825960802463,124.3593549526668,18.39801573349974,137.79231337424395,0.9027012916433051,0.000343228922142,   6521233806086918144,72445260401.58084,3629944160.1666665,10826824160.166656,0.7531200230577804,0.5469688703614891,74181129892.26265,6376739997.0,0.09476634186639815,6976619997.0,0.0083158584776309,1.2376671133338834e+18,142.766586609916,25.9230882562209,22.63119,21.29641,19.43836,18.73557,18.40331,0.4320341,0.06719411,0.02245934,0.01990337,0.04810528,5038.0,301.0,5.0,115.0,22.63119,21.29641,19.43836,18.73557,18.40331,22.39767,21.56549,19.43836,18.77229,18.50199,0.1050048,0.08181902,0.05660202,0.04206137,0.03128593,6.52123380608692e+18,GALAXY,142.76658,25.923086,0.4009393,0.1706291,1.602495,6.164406,10.91871,10.07622,4.661992,0.4737688,1.486192,8.498418,17.12867,27.09321,1.931985,8.543146,5.521892,4.525719,2.34764,0.09828047,1.429585,8.49783,17.07836,26.73474,7.741225,8.53156,6.218799,4.767241,2.959513,6.222693,9.372789,21.40321,36.89122,103.3824,12.5806,35.6634,24.62,12.0135,36.1013,28.3996
5793,56337,170,149.94291124009868,33.16813602899252,0.4007338285446167,GALAXY,1601.8314392150685,22.77438957592434,116.64224846985708,33.3263358172702,15.226815662205244,23.11162629851393,83.17136607234549,16.645956687506985,39.59186301174206,27.763929609937712,24.64246929140685,39.67531851806789,55.9829514153419,24.41999827728064,24.47005642347155,0.995149590102372,0.000302219302489,   6522384995902050304,110859012238.14558,8227950826.833334,9627344160.166668,0.9326710270190663,1.5311743735566863,47233482900.50919,5476919997.0,0.33416768048144624,5926829997.000001,0.25436723427643027,1.237662223518073e+18,149.942911240099,33.1681360289925,27.54986,21.07578,19.06781,18.39617,18.00117,0.4535934,0.1296768,0.03007355,0.0225454,0.05586908,3900.0,301.0,1.0,183.0,27.54986,21.07578,19.06781,18.39617,18.00117,26.17875,20.92078,19.06781,18.56644,18.42386,0.05713684,0.04452064,0.03079917,0.02288708,0.01702379,6.522384995902052e+18,GALAXY,149.94291,33.168138,0.4007338,0.09552818,1.373098,4.538191,7.312386,6.294765,3.272789,0.3682153,1.041312,5.451203,9.802538,14.07172,0.7199895,15.65955,9.452868,6.305141,2.216059,0.1385289,1.003055,5.358808,9.810168,13.8238,8.930465,15.7128,11.02382,8.004384,3.393313,4.939377,6.868756,13.63759,25.64025,76.17258,12.1778,36.1414,29.9848,13.735,36.716,29.8494
5798,56326,728,146.58862613567632,34.27961811292942,0.4004120230674744,GALAXY,1600.683794213984,40.77610356664167,71.21715783369288,69.46472985532327,28.40305264981556,49.22587447273914,50.48967072714632,27.56199125639389,74.32359150215187,30.794730403943625,39.63061803208631,44.04235538157004,104.35658333433642,52.77561595014824,53.278301756824256,0.8975012539276225,0.0002597376642828,   6528167877123788800,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.2376622262014449e+18,146.588626135676,34.2796181129294,24.71622,21.84757,20.21139,19.43255,19.19943,1.557622,0.1003608,0.03464497,0.0248413,0.06377765,3900.0,301.0,6.0,168.0,24.71622,21.84757,20.21139,19.43255,19.19943,20.91143,21.92195,20.21378,19.44461,19.10056,0.04947975,0.03855428,0.02667168,0.01981991,0.01474237,6.528167877123791e+18,GALAXY,146.58863,34.279617,0.400412,-0.1308906,1.500001,4.840485,8.378077,7.518773,3.807256,-0.2702127,1.01615,5.657594,10.79995,16.95608,1.475675,8.801198,6.738445,4.718195,1.680924,0.04611593,0.9559416,5.559804,10.86837,16.82552,8.193352,8.909937,7.138348,4.892948,1.768316,4.340939,7.348629,17.43829,24.26287,64.2955,15.0895,39.0198,32.0415,12.2941,32.747,26.5283
5799,56325,886,148.761968007218,32.486036031679504,0.4008018970489502,GALAXY,1602.0741618914972,30.021679304937425,86.62701584447912,65.45846732873233,20.714931593765108,46.44188576954614,61.653666879824286,22.14489219959149,62.14906630525545,25.78913356637795,31.95836847405044,36.92505589539807,87.31728252057097,24.24831031590709,39.53068784159677,0.9919430559241178,0.0003037297385076,   6529337207723151360,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.2376648799526587e+18,148.761968007218,32.4860360316795,22.69785,21.08477,19.23322,18.53621,18.18773,0.4969328,0.05569774,0.01758984,0.01424835,0.03130748,4518.0,301.0,5.0,142.0,22.69785,21.08477,19.23322,18.53621,18.18773,20.63807,21.25012,19.25367,18.58628,18.21652,0.05447315,0.04244511,0.02936333,0.0218201,0.01623015,6.529337207723153e+18,GALAXY,148.76196,32.486028,0.4008019,0.02766722,2.346783,7.862999,12.90901,12.11086,6.236492,0.2434746,2.078759,10.92211,20.29536,29.88316,1.267566,9.091944,5.581011,4.695245,2.084064,0.3525279,2.016877,10.88097,20.29648,29.73538,6.790935,9.191129,6.406321,5.131687,3.095896,6.207505,9.311968,18.1864,31.54154,85.36469,11.2947,35.8646,29.5843,12.0764,32.9809,26.0838
5800,56279,306,149.1050517501811,28.673639197978268,0.4002529084682465,GALAXY,1600.1162681242492,21.997217344648448,132.16933309028352,57.78390145967986,14.107100682888506,40.72663578076252,94.26869260041371,10.46157026010234,69.57764170986906,92.43432305972895,17.56891705200623,129.6129940074482,97.78477869114523,53.466145100850255,109.420818010318,0.6496259569275848,0.0002241563849611,   6530303677672214528,147827742759.6158,6928514160.166666,8028037493.500001,0.8395705064465477,0.965921212937823,100211648242.36375,8176379997.0,0.09476634186639815,8976219997.0,0.0083158584776309,1.2376651274566377e+18,149.105051750181,28.6736391979783,23.00171,21.3861,19.62521,18.90755,18.59518,0.6742066,0.07034439,0.02611442,0.02175369,0.05534755,4576.0,301.0,2.0,241.0,23.00171,21.3861,19.62521,18.90755,18.59518,23.12323,21.42059,19.62521,18.85358,18.52417,0.08508279,0.06629594,0.04586322,0.03408129,0.02535022,6.530303677672217e+18,GALAXY,149.10506,28.673636,0.4002529,-0.09130035,2.068665,6.641757,11.33911,10.10424,4.900633,0.2264285,1.791603,9.571467,17.74411,26.09712,1.20853,6.814726,4.060322,3.248687,1.39366,0.1901435,1.728901,9.538,17.83358,26.23709,3.849492,7.281192,4.791766,3.312068,1.81924,6.879977,10.8009,24.4508,43.82641,119.3779,12.0278,35.458,28.5914,12.7028,36.9373,30.7309
5800,56279,990,151.09341238691815,30.40718722020172,0.4003982245922089,GALAXY,1600.6345802588485,43.923881376328666,147.5889464518816,54.50268813205504,30.70120727313358,38.40225848900906,105.33729622323564,34.35016118430724,55.9482287689048,67.36897839928288,48.92596977036994,94.67725117224111,78.79810800960274,43.16365416283148,81.7054601245095,0.6234160911572753,0.0001852559993215,   6530491694160564224,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.2376648692166822e+18,151.093412386918,30.4071872202017,21.6247,20.92626,19.89612,19.40144,18.96113,0.1584653,0.04368655,0.02455292,0.02126078,0.05061547,4516.0,301.0,1.0,164.0,21.6247,20.92626,19.89612,19.40144,18.96113,21.61662,21.12238,19.89612,19.50856,18.97223,0.07942311,0.06188595,0.04281241,0.03181421,0.02366393,6.530491694160566e+18,GALAXY,151.0934,30.407186,0.4003982,0.9022503,2.957136,5.453359,8.590067,8.007545,4.620571,3.83326,3.046777,8.277842,14.1344,20.51152,1.20853,6.814726,4.060322,3.248687,1.39366,1.656328,2.991303,8.193179,14.17582,21.02202,3.849492,7.281192,4.791766,3.312068,1.81924,8.488038,10.95438,23.60946,43.72658,122.2169,12.0278,35.458,28.5914,12.7028,36.9373,30.7309
5803,56272,99,142.84800021642886,28.77552639229581,0.4007542133331299,GALAXY,1601.904129516366,37.428301582729226,96.01616900831544,102.74479536143797,26.132593717259827,73.20982432056795,68.38381750028744,23.96496375421439,99.72254114317788,68.05071462200097,34.47055699756258,95.55183903939891,139.7380233833068,36.48306656341104,100.63001199664212,0.5374438251552816,0.0001719136665028,   6533624477548564480,8893090299.168417,431330826.8333334,1480875826.8333333,0.9792212873053256,0.8661706551815531,29935632899.986668,2777459997.0000005,0.6999197255877697,8526309996.999998,0.054866118763890255,1.2376648353963054e+18,142.848000216429,28.7755263922958,21.92634,20.65396,19.1847,18.45962,18.03039,0.3679207,0.05533998,0.02252365,0.0167078,0.03568816,4508.0,301.0,2.0,202.0,21.92634,20.65396,19.1847,18.45962,18.03039,18.92661,20.5648,19.04646,18.38762,17.69272,0.08774279,0.06836858,0.04729707,0.0351468,0.02614276,6.533624477548567e+18,GALAXY,142.848,28.775527,0.4007542,0.3465175,2.105977,6.139904,10.34151,9.366401,4.385143,0.4207984,1.771589,7.994576,15.66383,24.69459,1.06572,9.15152,4.661333,2.79817,0.9371045,0.5933119,1.732377,7.922662,15.43144,24.19245,9.638118,9.110622,5.374853,3.842457,1.36973,11.57535,14.2714,32.60529,72.57005,174.165,14.6016,40.8206,29.6239,14.074,39.7382,27.5314
5803,56272,432,140.96698769108988,29.571396319255854,0.4002794027328491,GALAXY,1600.210770924071,83.68903912015023,86.60753423858637,116.46135040965936,59.44261836042246,82.99749849183138,61.54343975295652,57.623882460156224,85.02732561389531,59.759501561288566,81.16346141205182,84.12917908203394,119.28898333130886,83.74475861839254,84.64205721901996,0.274897586691919,5.754676582670061e-05,   6533716011891576832,92398505908.95096,4529554160.166667,6978492493.5,0.4538683497889702,0.6467194281177591,95171467972.42863,6876639996.999999,0.04821608158013898,7626489997.000001,0.014965895661382242,1.237664837006394e+18,140.96698769109,29.5713963192559,22.79753,20.78016,19.11356,18.58789,18.21364,0.5785416,0.04926265,0.01773091,0.01630073,0.03372791,4508.0,301.0,5.0,194.0,22.79753,20.78016,19.11356,18.58789,18.21364,20.76661,20.70678,19.18384,18.77027,18.35172,0.09791121,0.07629175,0.05277828,0.03921992,0.02917241,6.533716011891579e+18,GALAXY,140.96699,29.571398,0.4002794,0.4231484,2.755684,7.513951,11.04012,8.449307,5.348715,1.02652,2.624937,11.5894,19.23907,27.58241,1.06572,9.15152,4.661333,2.79817,0.9371045,0.7899671,2.582757,11.4209,18.89673,26.24629,9.638118,9.110622,5.374853,3.842457,1.36973,12.44438,14.37041,32.71231,70.67436,181.0969,14.6016,40.8206,29.6239,14.074,39.7382,27.5314
5804,56304,478,137.8690031526367,29.736317315814446,0.4009516537189484,GALAXY,1602.6081386890014,20.906696469912237,22.687900776480017,99.77216695091684,14.002527852982086,71.10007680722839,15.35262259864238,12.903515780155704,59.15617722189104,13.340030671523571,19.47186353083408,20.039924938053765,83.11406597800803,57.98326534250317,93.5747459675983,0.6198710892634969,0.0002372056558657,   6534854556719009792,119568294151.70789,6128860826.833334,9127560826.833336,0.5137186844427324,0.5004186100752296,97584045524.73915,7626489997.000001,0.11471645341765223,8076399996.999999,0.08146626749889559,1.2376640934396564e+18,137.869003152637,29.7363173158144,26.21587,20.79164,19.05254,18.35286,18.06077,0.9644426,0.06264957,0.02251452,0.01612628,0.05378591,4335.0,301.0,4.0,186.0,26.21587,20.79164,19.05254,18.35286,18.06077,24.75786,20.74849,19.088,18.30359,18.27858,0.09720886,0.07574449,0.05239969,0.03893858,0.02896315,6.534854556719012e+18,GALAXY,137.86901,29.736318,0.4009517,0.1794818,1.291787,4.43985,7.49983,6.034746,3.068191,1.137849,1.520115,8.968367,17.42992,24.65537,1.529765,7.173572,3.940242,3.373861,1.071597,0.1090027,1.478553,9.023821,17.48327,25.68417,5.928577,7.417346,4.715105,3.899032,1.472698,7.824831,12.39619,26.48247,50.58559,151.2303,10.8308,33.9263,26.3305,12.3468,36.8763,28.4141
5804,56304,513,137.51008412513897,30.12954724315789,0.4008658528327942,GALAXY,1602.3022102972382,9.97993694488254,11.415020742707473,97.88105395782412,4.641770173909231,69.73508192584003,6.1007747063229045,3.734216322543562,57.77971266438674,4.54501118879736,9.203683852552734,9.892310932960116,81.21529619880377,55.04385769909953,97.67062004648672,0.6789704868432159,0.0002604937752934,   6534864177445752832,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.2376640939764618e+18,137.510084125139,30.1295472431579,23.71318,21.72357,20.10765,19.33649,18.91803,0.8962617,0.09552741,0.03993545,0.02609968,0.06140025,4335.0,301.0,5.0,185.0,23.71318,21.72357,20.10765,19.33649,18.91803,23.31062,21.37198,20.04746,19.30346,18.96221,0.1007861,0.07853188,0.05432799,0.04037152,0.030029,6.534864177445755e+18,GALAXY,137.51008,30.129549,0.4008659,0.1548245,0.8539847,3.234525,5.960721,6.097167,2.451726,0.5095258,0.836297,5.186745,10.87668,17.61173,1.529765,7.173572,3.940242,3.373861,1.071597,0.1567978,0.7686018,5.19137,10.79189,18.08514,5.928577,7.417346,4.715105,3.899032,1.472698,8.662402,11.84063,24.1518,45.04578,130.9534,10.8308,33.9263,26.3305,12.3468,36.8763,28.4141
5804,56304,610,138.40191848495135,30.27615322112325,0.4007279872894287,GALAXY,1601.8106096691913,22.813345785136708,24.018721517040987,117.775626536556,15.251148182638474,83.98328623634153,16.168604706396895,13.705241054569209,71.9999164137051,14.509636585443848,20.803546246089294,21.84566476396515,101.06198676412626,73.13332170434063,86.45094942300005,0.6129613345552145,0.000225155630187,   6534890840602726400,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.2376646689654707e+18,138.401918484951,30.2761532211233,23.26218,21.42079,19.48767,18.83617,18.45519,0.8363279,0.068728,0.02121092,0.01787878,0.0517964,4469.0,301.0,4.0,189.0,23.26218,21.42079,19.48767,18.83617,18.45519,20.00923,21.53826,19.50557,18.82176,18.52846,0.110595,0.08617488,0.05961538,0.04430062,0.03295152,6.534890840602728e+18,GALAXY,138.40192,30.276155,0.400728,0.2076419,2.010371,6.66455,11.13319,10.42002,5.032475,0.3054797,1.908782,10.1229,18.75871,28.44707,1.529765,7.173572,3.940242,3.373861,1.071597,0.2893663,1.853193,10.00872,18.88655,28.1493,5.928577,7.417346,4.715105,3.899032,1.472698,8.531679,11.48101,23.56532,44.66211,131.6516,10.8308,33.9263,26.3305,12.3468,36.8763,28.4141
